index,명칭,행정 구,분류3,행정구 번호,카테고리 번호,상세주소,이미지 URL,소개
46,경희궁,종로구,공원,1,6,서울 종로구 신문로2가 2-1,https://search3.kakaocdn.net/argon/130x130_85_c/J0IAscUHN70,"경희궁(慶熙宮)은 서울특별시에 있는 조선 시대 궁궐로 광해군 9년(1617년)에 건립한 이후, 10대에 걸쳐 임금이 정사를 보았던 궁궐이다. 서울시에 있는 5대 궁궐 중에서 서쪽에 자리하여 서궐로도 불렀으며, 새문안 대궐, 새문동 대궐, 아주개 대궐이라고도 하였다. 조선의 이궁(離宮)으로, 경운궁(덕수궁)과 홍교로 연결되어 있었다. 부지 7만 2천 8백 평에 정전, 동궁, 침전, 별당을 비롯해서 모두 98채의 건물이 들어섰던 경희궁은 경복궁, 창경궁과 함께 조선왕조의 3대궁으로 꼽힐 만큼 큰 궁궐이었으며 본래는 100여 동이 넘는 전각들이 있었으나 일제 강점기에 심하게 훼손되어 현재 남아있는 건물은 정문이었던 흥화문과 정전이었던 숭정전, 그리고 후원의 정자였던 황학정까지 세 채에 불과하다. 5대궁 가운데 가장 철저히 파괴된 궁이다. 그나마 초석과 기단이 남아 있고, 뒤쪽에는 울창한 수림이 잘 보전돼 있어 궁궐의 자취를 잘 간직하고 있는 편이다.일제 강점기에 경희궁을 허물고 그 자리에 경성중학교를 만들었으며, 해방 후에 서울고등학교가 위치하였다. 경희궁터는 사적 제271호로 지정되었고, 1980년 서울고등학교가 서초구로 이전한 이후 서울시립미술관 등으로 사용되다가 다시 건물을 허물고 경희궁의 일부를 복원하였다. 서울고등학교의 별칭과 경희대학교의 명칭 등이 여기에서 유래하였다."
47,광화문시민열린마당,종로구,공원,1,6,서울 종로구 세종로 76-14,https://search2.kakaocdn.net/argon/130x130_85_c/L01d8qvJif5,광화문 시민열린마당은 광화문광장 옆의 공원이다.
48,낙산공원,종로구,공원,1,6,서울 종로구 동숭동 산 2-10,https://search2.kakaocdn.net/argon/130x130_85_c/DvswO8q16df,"낙산(駱山)은 서울특별시 종로구·성북구에 걸쳐 있는 산이다. 산 전체가 화강암으로 이루어진 돌산으로, 조선의 수도 한양의 내사산(內四山) 중 하나이다. 낙산공원이 조성되어 있다."
49,마로니에공원,종로구,공원,1,6,서울 종로구 동숭동 1-124,https://search2.kakaocdn.net/argon/130x130_85_c/5f5EWdzIx97,"마로니에공원(marronnier公園)은 혜화동 대학로와 이화동 사이에 위치한 공원으로, 주소는 서울특별시 종로구 동숭동 1-121번지이다. 1975년 서울대학교 문리대학과 법과대학이 관악 캠퍼스로 옮긴 뒤 그 자리를 대한주택공사가 공원으로 조성하였다. 혜화동 대학로에서 이화동 사이에 위치한 공원이다."
50,북악산공원,종로구,공원,1,6,서울 종로구 평창동 산 6-17,https://search3.kakaocdn.net/argon/130x130_85_c/GHg0LskbPRi,"북악산(北岳山)은 서울의 경복궁 북쪽에 있는 산으로, 백악산(白岳山)이라고도 한다. 인왕산, 낙산, 남산 등과 더불어 서울 분지를 둘러싸고 있는 산으로 기반암은 화강암이며, 높이는 약 342m이다.

"
51,사직공원,종로구,공원,1,6,서울 종로구 사직동 146-2,https://search3.kakaocdn.net/argon/130x130_85_c/EL626KDq30U,"사직 공원(社稷公園)은 서울 종로구 사직동에 위치한 공원이다.
조선 태조가 한양에 수도를 정하고 궁궐, 종묘를 지을 때 함께 지은 사직단이 있는 곳으로 1921년 사직단 주변이 공원으로 조성되었다. 사직단은 태조3년(1394년)에 고려의 예를 따라 토신을 제사하는 국사단을 동쪽에, 곡신을 제사하는 국직단은 서쪽에 배치하고 신좌를 북쪽에 모셔 만들어 1년에 세 번 제사를 지냈다.
사직단 입구에 있는 사직단 정문은 보물 제177호로 지정되어 있으며 정면 3칸, 측면 2칸, 건평 17.4평으로 단층맞배지붕이다. 1962년 사직로를 개통하며 원래의 위치에서 14m 뒤로 이동하여 현재의 위치에 놓이게 되었다. 또 사직 공원 내에는 단군성전, 시립종로도서관이 있으며 매년 전국 규모의 활쏘기 대회가 열리는 황학정이 있다.
단군성전은 일제강점기 때 일제(日帝)가 사직단을 공원으로 조성하면서 세웠던 사찰이 있던 곳을 해방 후 한옥으로 신축개장한 성전으로 이 곳에는 단군왕검(檀君王檢) 모형상과 영정이 있고 매년 10월 3일 개천절을 기념해 이 곳에서 단군에 대한 차례의식 행사가 열린다."
52,삼청공원,종로구,공원,1,6,서울 종로구 삼청동 산 2-1,https://search4.kakaocdn.net/argon/130x130_85_c/Imb3xXp6mr3,"삼청 공원(三淸公園)은 서울 종로구 삼청동에 있는 공원으로 고려 충신 정몽주와 그 어머니의 시조비가 있으며, 공원 복판에 약수터가 있다.
삼청동 계곡 일대가 공원이 되어야 한다는 논쟁이 1929년부터 시작되어 1934년 3월에 조선총독부로부터 경성부가 삼청동 안 임야 5만평을 빌려 공원의 면모를 갖추었다. 순환도로, 산책도로, 정자 벤치, 풀장 등의 시설을 설치하였는데 1940년 3월 12일에는 도시계획공원 제1호로 지정되었다. 광복 후에는 각종 군민회 향우회 등이 이곳에서 열렸다."
54,세종로공원,종로구,공원,1,6,서울 종로구 세종로 80-1,https://search3.kakaocdn.net/argon/130x130_85_c/23UGsZQtbRC,"세종로공원(世宗路公園)은 서울특별시 종로구 세종대로에 위치한 공원이다.

"
55,용산가족공원,용산구,공원,3,6,서울 용산구 용산동6가 168-6,https://search3.kakaocdn.net/argon/130x130_85_c/DtbRjZgDL1T,용산가족공원(龍山家族公園)은 용산공원으로도 알려져 있는 1992년 용산구 용산동에 조성된 공원이다. 인근에 국립중앙박물관이 위치한다.
56,효창공원,용산구,공원,3,6,서울 용산구 효창동 255,https://search4.kakaocdn.net/argon/130x130_85_c/FHMvcgA600r,"효창 공원(孝昌公園)은 원래 5살 어린 나이에 죽은 정조의 첫째 아들 문효세자와 몇달 후 죽은 그의 어머니 의빈 성씨의 무덤으로 효창원(孝昌園)이었으나, 두 무덤은 서삼릉으로 강제 이장 당하고, 이름도 효창공원이 되었다.
현재는 김구의 묘소를 비롯하여 대한민국 임시정부의 주석이었던 이동녕, 군사부장 조성환, 비서부장 차이석의 묘소와, 윤봉길·이봉창·백정기의 묘소 등 임시정부 요인들의 묘지가 있다."
58,우면산,서초구,공원,22,6,서울 서초구 방배동,https://search1.kakaocdn.net/argon/130x130_85_c/5SHg6eGu3kV,"우면산(牛眠山)은 서울특별시 서초구와 경기도 과천시의 경계에 있는 293m 높이의 산이다.

"
59,인능산,서초구,공원,22,6,경기 성남시 수정구 심곡동,https://search1.kakaocdn.net/argon/130x130_85_c/8PM2yWebA64,"인릉산(仁陵山)은 서울특별시의 서초구와 경기도 성남시에 걸쳐 동서향으로 뻗어내린 산으로 해발 327m의 산이다.

"
61,우면산 자연생태공원,서초구,공원,22,6,서울 서초구 우면동 산 34-1,https://search4.kakaocdn.net/argon/130x130_85_c/G5Hk4VZU0Z3,"우면산 자연생태공원은 서울 우면산에 위치한 공원이다. 도심 및 근교에서 쉽게 접할 수 있는 '도시림'과 산림의 문화'를 주제로 하며, 우면산의 양호한 자연생태와 참나무 군락지를 활용하여 도심속에서 자연학습이 가능하게 하고 생태보전의 중요성을 알리기 위한 목적으로 조성되었다. 공원 내에 두꺼비 서식지 보호구역이 있다. 아쉽지만, 우면사 자연생태공원은 2012년, 2011년에 발생되었던 우면산 산사태가 일어나기 직후 재정비를 거쳐 현재는 폐쇄되어 있다."
62,헌인릉 생태경관보전지역,서초구,공원,22,6,서울 서초구 내곡동 1-3079,https://search4.kakaocdn.net/argon/130x130_85_c/6Qxvfsa38Tz,헌인릉 생태경관보전지역
64,서초문화예술공원,서초구,공원,22,6,서울 서초구 양재동 200,https://search4.kakaocdn.net/argon/130x130_85_c/2nLhYrTix8s,"서초구(瑞草區)는 대한민국 서울특별시 남부에 있는 구이다. 1988년에 강남구에서 분구되어 구청 소재지인 서초동(瑞草洞)에서 구명을 따 신설하였다.
동쪽으로 강남구, 서쪽으로는 동작구·관악구, 북쪽으로는 한강을 경계로 용산구, 남쪽으로는 우면산·청계산·인릉산을 경계로 경기도 과천시·성남시와 접한다. 면적은 약 47km2로 서울특별시에서 가장 넓다. 대법원과 대검찰청이 소재한다."
65,시민의숲,서초구,공원,22,6,서울 서초구 양재동 236,https://search4.kakaocdn.net/argon/130x130_85_c/IrOaTParTZ1,시민의숲은 서울특별시 양재동에 위치한 숲으로 이루어진 공원이다.
66,오금공원,송파구,공원,24,6,서울 송파구 오금동 51,https://search4.kakaocdn.net/argon/130x130_85_c/426rSaEfov1,"오금역(Ogeum station, 梧琴驛)은 서울특별시 송파구 오금동에 있는 수도권 전철 3호선, 수도권 전철 5호선 마천지선의 환승역이다. 2010년 2월 18일 수도권 전철 3호선이 수서역에서 이 역까지 연장 개통되면서 수도권 전철 3호선 종점 및 환승역이 되었다. 수도권 전철 3호선은 이 역부터 압구정역까지 지하 구간이다. 수도권 전철 3호선은 이 역부터 지축역까지 서울교통공사 구간이다. 수도권 전철 3호선은 심야에 1편성이 주박한다."
67,올림픽공원,송파구,공원,24,6,서울 송파구 방이동 88-3,https://search4.kakaocdn.net/argon/130x130_85_c/BlxquSBnRb6,세계에 위치한 올림픽 공원의 목록이다.
68,장지공원,송파구,공원,24,6,서울 송파구 장지동 산 11,https://search1.kakaocdn.net/argon/130x130_85_c/Ca8rf1kGMM4,"올림픽공원은 대한민국 서울특별시 송파구 올림픽로 424 (방이동 88-2)에 있는 공원이다. 1988년 서울 올림픽을 위해 건설되었으며, 현재는 일반적인 종합 공원으로 이용되고 있다. 사이클·역도·펜싱·수영·체조·테니스 등 6개의 경기장 등의 경기 시설과 소마미술관 등 다양한 문화 시설들이 함께 있다. 올림픽 공원 건설 도중 발굴된 백제 유적지 몽촌토성은 공원 내에 자리하고 있다. 올림픽공원은 야외조각공원을 비롯하여 88놀이마당, 음악 분수 등과 같은 휴식 공간이 조성되어 있다. 기타 주요 시설로는 올림픽회관, 올림픽 파크텔, 몽촌 역사관 등 각종 편익시설이 구비되어 있다."
69,천마공원,송파구,공원,24,6,서울 송파구 마천동 산 1-5,https://search4.kakaocdn.net/argon/130x130_85_c/Hg4x0Qj2AWP,"천마산(天魔山)은 경기도 남양주시에 있는 산이다. 경춘가도의 마치고개에서 북쪽으로 3km 지점에 위치하며, 산세가 험하고 조잡하다 하여 예로부터 소박맞은 산이라는 별칭이 있다. 능선이 산정을 중심으로 방사선 형태를 이루고 있어 어느 지점에서도 정상이 바라보인다. 천마산의 북쪽 능선을 따라 괘라리고개에서 서북쪽에 철마산(鐵馬山, 711m)이 있다. 산록부는 밭이나 목장으로 이용되며, 각종 연수원·수련장 등이 있고, 최근 스키장이 조성되어 서울 근교의 위락지로 각광받고 있다.
2019년도에 천마산에 산불이 있었다.
1983년 8월 29일에 자연생태계·풍경지 보호를 위해 군립공원으로 지정됐다. 총 면적은 12.714km2에 이른다.

"
70,천마근린공원,송파구,공원,24,6,서울 송파구 마천동 산 1-5,https://search2.kakaocdn.net/argon/130x130_85_c/AVC7mvpbmrL,"천마산(天馬山)은 서울특별시 송파구 마천동과 경기 하남시의 경계가 되는 해발 144.5m의 산으로서, 임경업 장군이 여기서 용마를 타고 전장에 나갔다는 전설이 있다. 마산(馬山), 말미 또는 말산이라고도 불린다."
71,방이동 생태경관보전지역,송파구,공원,24,6,서울 송파구 방이동 440-5,https://search1.kakaocdn.net/argon/130x130_85_c/Khfi5FLZOhk,방이습지는 방이동에 인공으로 조성된 습지이다.
72,문정근린공원,송파구,공원,24,6,서울 송파구 문정동 37-7,https://search3.kakaocdn.net/argon/130x130_85_c/8vwA58OWXnN,"초안산(楚安山)은 대한민국 서울특별시 도봉구, 노원구에 걸쳐있는 해발 114.1m의 산이다. 사적 440호 조선시대 분묘군에 1000여 기의 조선시대 내시를 비롯한 사대부들의 무덤이 위치해 있다. 초안산근린공원과 초안산생태공원으로 조성되었다."
73,송파나루공원,송파구,공원,24,6,서울 송파구 잠실동 47,https://search4.kakaocdn.net/argon/130x130_85_c/HqLHt8QiDFI,석촌호수공원(石村湖水公園)은 서울특별시 송파구 잠실동에 있는 공원이다. 송파나루공원(松坡-公園)이라고도 한다.
74,아시아공원,송파구,공원,24,6,서울 송파구 잠실동 84,https://search3.kakaocdn.net/argon/130x130_85_c/Hw3buV0VDeE,아시아공원
75,오동공원,강북구,공원,9,6,서울 성북구 하월곡동 산 2-1,https://search3.kakaocdn.net/argon/130x130_85_c/1hsyMImeXku,오동공원(梧桐公園)은 서울특별시 강북구와 성북구에 걸쳐 있는 대단위 공원이다.
76,북서울꿈의숲,강북구,공원,9,6,서울 강북구 번동 산 28-6,https://search2.kakaocdn.net/argon/130x130_85_c/IZ4DPDgBZ4h,북서울꿈의숲(Dream Forest)은 서울특별시 강북구에 있는 공원이다. 2009년 10월 17일에 개장하였다.
